texto;toxico;num_admir;num_may;num_may_esc;series_token;emojis;num_emoji;num_insultos;dir_23ps;score_emoji_tox;enfasis
Pedro solo baja a la piscina por las tardes, porque la socorrista del segundo turno es una chica. ;0;0;0;0.0;['Pedro', 'solo', 'baja', 'a', 'la', 'piscina', 'por', 'las', 'tardes', ',', 'porque', 'la', 'socorrista', 'del', 'segundo', 'turno', 'es', 'una', 'chica', '.'];;0;0;1;0.0;0.0
Lo mejor de la noche fue meterme en la piscina , que risa jajajaja menuda panorama;0;0;0;0.0;['Lo', 'mejor', 'de', 'la', 'noche', 'fue', 'meterme', 'en', 'la', 'piscina', ',', 'que', 'risa', 'jajajaja', 'menuda', 'panorama'];;0;0;0;0.0;0.0
Estoy en la piscina.;0;0;0;0.0;['Estoy', 'en', 'la', 'piscina', '.'];;0;0;0;0.0;0.0
Asi da gusto venir a la piscina, una pasada todo, muchas gracias 🤤😍 ;0;0;0;0.0;['Asi', 'da', 'gusto', 'venir', 'a', 'la', 'piscina', ',', 'una', 'pasada', 'todo', ',', 'muchas', 'gracias', '🤤😍'];🤤 😍;2;0;0;0.0;0.0
Ha venido uno a la piscina con la NINTENDO DS ;0;0;2;0.2;['Ha', 'venido', 'uno', 'a', 'la', 'piscina', 'con', 'la', 'NINTENDO', 'DS'];;0;0;0;0.0;0.2
no me vaciles que te echo de la piscina eh jajajajaj;0;0;0;0.0;['no', 'me', 'vaciles', 'que', 'te', 'echo', 'de', 'la', 'piscina', 'eh', 'jajajajaj'];;0;0;1;0.0;0.0
Yo opte por la piscina, siempre fui más de agua!😀;0;1;0;0.0;['Yo', 'opte', 'por', 'la', 'piscina', ',', 'siempre', 'fui', 'más', 'de', 'agua', '!', '😀'];😀;1;0;0;0.086;1.0
Yo me tiro a la piscina XD;0;0;1;0.14285714285714285;['Yo', 'me', 'tiro', 'a', 'la', 'piscina', 'XD'];;0;0;0;0.0;0.14285714285714285
Alguien me invita a su piscina para tomar el sol estas dos semanas que vienen? 🙄🙄;0;0;0;0.0;['Alguien', 'me', 'invita', 'a', 'su', 'piscina', 'para', 'tomar', 'el', 'sol', 'estas', 'dos', 'semanas', 'que', 'vienen', '?', '🙄🙄'];🙄 🙄;2;0;1;0.0;0.0
La ONU da un premio al Ayuntamiento de Madrid de Manuela Carmena ;0;0;1;0.08333333333333333;['La', 'ONU', 'da', 'un', 'premio', 'al', 'Ayuntamiento', 'de', 'Madrid', 'de', 'Manuela', 'Carmena'];;0;0;0;0.0;0.08333333333333333
El nuevo Ayuntamiento de Madrid dejará de luchar contra el cambio climático ;0;0;0;0.0;['El', 'nuevo', 'Ayuntamiento', 'de', 'Madrid', 'dejará', 'de', 'luchar', 'contra', 'el', 'cambio', 'climático'];;0;0;0;0.0;0.0
José López se dirige a la multitud concentrada frente al Ayuntamiento de Cartagena en protesta por el pacto ;0;0;0;0.0;['José', 'López', 'se', 'dirige', 'a', 'la', 'multitud', 'concentrada', 'frente', 'al', 'Ayuntamiento', 'de', 'Cartagena', 'en', 'protesta', 'por', 'el', 'pacto'];;0;0;1;0.0;0.0
En la web del ayuntamiento.;0;0;0;0.0;['En', 'la', 'web', 'del', 'ayuntamiento', '.'];;0;0;0;0.0;0.0
Pues igual que Maragall que ya tiene su puesto y su sueldo de Edil en el Ayuntamiento de Barcelona.;0;0;0;0.0;['Pues', 'igual', 'que', 'Maragall', 'que', 'ya', 'tiene', 'su', 'puesto', 'y', 'su', 'sueldo', 'de', 'Edil', 'en', 'el', 'Ayuntamiento', 'de', 'Barcelona', '.'];;0;0;1;0.0;0.0
Ayer tomamos posesión los concejales de la XI legislatura del Ayuntamiento de Argés. Es el pistoletazo de salida para trabajar muy duro estos años por los argeseñ. Vamos a realizar una oposición crítica y constructiva. Prometemos luchar por un Argés de futuro y +social. ;0;0;1;0.022727272727272728;['Ayer', 'tomamos', 'posesión', 'los', 'concejales', 'de', 'la', 'XI', 'legislatura', 'del', 'Ayuntamiento', 'de', 'Argés', '.', 'Es', 'el', 'pistoletazo', 'de', 'salida', 'para', 'trabajar', 'muy', 'duro', 'estos', 'años', 'por', 'los', 'argeseñ', '.', 'Vamos', 'a', 'realizar', 'una', 'oposición', 'crítica', 'y', 'constructiva', '.', 'Prometemos', 'luchar', 'por', 'un', 'Argés', 'de', 'futuro', 'y', '+social', '.'];;0;0;1;0.0;0.022727272727272728
Saluden a Andrea Levy, nueva Concejala de Cultura del Ayuntamiento de Madrid. FelizDomingo ;0;0;0;0.0;['Saluden', 'a', 'Andrea', 'Levy', ',', 'nueva', 'Concejala', 'de', 'Cultura', 'del', 'Ayuntamiento', 'de', 'Madrid', '.', 'FelizDomingo'];;0;0;0;0.0;0.0
Andrea Levy, concejala de Cultura del Ayuntamiento de Madrid. No doy. laconcejalaantropófaga pp Madrid ;0;0;0;0.0;['Andrea', 'Levy', ',', 'concejala', 'de', 'Cultura', 'del', 'Ayuntamiento', 'de', 'Madrid', '.', 'No', 'doy', '.', 'laconcejalaantropófaga', 'pp', 'Madrid'];;0;0;0;0.0;0.0
Problemas realísimos, como poner la ikurriña en el balcón del Ayuntamiento;0;0;0;0.0;['Problemas', 'realísimos', ',', 'como', 'poner', 'la', 'ikurriña', 'en', 'el', 'balcón', 'del', 'Ayuntamiento'];;0;0;0;0.0;0.0
Ya hay alcaldes esperando en la puerta del ayuntamiento;0;0;0;0.0;['Ya', 'hay', 'alcaldes', 'esperando', 'en', 'la', 'puerta', 'del', 'ayuntamiento'];;0;0;1;0.0;0.0
Le han impuesto el euskera astro que han echado de la escuela infantil por no querer modelo de euskera. Le han impuesto la ikurriña en el ayuntamiento, que también es su casa, la de todos.;0;0;0;0.0;['Le', 'han', 'impuesto', 'el', 'euskera', 'astro', 'que', 'han', 'echado', 'de', 'la', 'escuela', 'infantil', 'por', 'no', 'querer', 'modelo', 'de', 'euskera', '.', 'Le', 'han', 'impuesto', 'la', 'ikurriña', 'en', 'el', 'ayuntamiento', ',', 'que', 'también', 'es', 'su', 'casa', ',', 'la', 'de', 'todos', '.'];;0;0;1;0.0;0.0
Si hombre! A la gente humilde le irá genial la para de C's en el Ayuntamiento, ya veréis!;0;2;0;0.0;"['Si', 'hombre', '!', 'A', 'la', 'gente', 'humilde', 'le', 'irá', 'genial', 'la', 'para', 'de', 'C', ""'s"", 'en', 'el', 'Ayuntamiento', ',', 'ya', 'veréis', '!']";;0;0;0;0.0;2.0
Eso es cosa del Ayuntamiento. La ciudad por suerte no es de la Iglesia;0;0;0;0.0;['Eso', 'es', 'cosa', 'del', 'Ayuntamiento', '.', 'La', 'ciudad', 'por', 'suerte', 'no', 'es', 'de', 'la', 'Iglesia'];;0;0;1;0.0;0.0
Un documental para contar cómo ha acabado el Ayuntamiento de Valencia con el colapso del colector norte por culpa de las toallitas húmedas  Lo cuenta;0;0;0;0.0;['Un', 'documental', 'para', 'contar', 'cómo', 'ha', 'acabado', 'el', 'Ayuntamiento', 'de', 'Valencia', 'con', 'el', 'colapso', 'del', 'colector', 'norte', 'por', 'culpa', 'de', 'las', 'toallitas', 'húmedas', 'Lo', 'cuenta'];;0;0;0;0.0;0.0
El Ayuntamiento de Madrid pone a disposición de todos los carteles que han adornado la ciudad desde 2016  diseñográfico;0;0;0;0.0;['El', 'Ayuntamiento', 'de', 'Madrid', 'pone', 'a', 'disposición', 'de', 'todos', 'los', 'carteles', 'que', 'han', 'adornado', 'la', 'ciudad', 'desde', '2016', 'diseñográfico'];;0;0;1;0.0;0.0
Y muchos profesionales sin trabajo.. 😪 ;0;0;0;0.0;['Y', 'muchos', 'profesionales', 'sin', 'trabajo..', '😪'];😪;1;0;1;0.431;0.0
Despidos, trabajo en negro, accidentes, etc. Consulte expertos! ;0;1;0;0.0;['Despidos', ',', 'trabajo', 'en', 'negro', ',', 'accidentes', ',', 'etc', '.', 'Consulte', 'expertos', '!'];;0;0;1;0.0;1.0
Es posible que haya otras formas respetables de ver la vida y el trabajo, en función de las circunstancias de cada uno. Piénsalo. En mi opinión te están quedando pelín clasistas algunas opiniones al respecto de la encuesta del Farmacéutico. Sin acritud.;0;0;0;0.0;['Es', 'posible', 'que', 'haya', 'otras', 'formas', 'respetables', 'de', 'ver', 'la', 'vida', 'y', 'el', 'trabajo', ',', 'en', 'función', 'de', 'las', 'circunstancias', 'de', 'cada', 'uno', '.', 'Piénsalo', '.', 'En', 'mi', 'opinión', 'te', 'están', 'quedando', 'pelín', 'clasistas', 'algunas', 'opiniones', 'al', 'respecto', 'de', 'la', 'encuesta', 'del', 'Farmacéutico', '.', 'Sin', 'acritud', '.'];;0;0;1;0.0;0.0
Un día más de trabajo es un día más cerca a mi jubilación.;0;0;0;0.0;['Un', 'día', 'más', 'de', 'trabajo', 'es', 'un', 'día', 'más', 'cerca', 'a', 'mi', 'jubilación', '.'];;0;0;1;0.0;0.0
Buen domingo 🎼😊👍 ya verás que tú cerebro hará el trabajo :);0;0;0;0.0;['Buen', 'domingo', '🎼😊👍', 'ya', 'verás', 'que', 'tú', 'cerebro', 'hará', 'el', 'trabajo', ':', ')'];🎼 😊 👍;3;0;0;0.044333333333333336;0.0
🔵 5 aspectos muy curiosos (e incluso peligrosos) de la cultura laboral en Japón Trabajo ;0;0;0;0.0;['🔵', '5', 'aspectos', 'muy', 'curiosos', '(', 'e', 'incluso', 'peligrosos', ')', 'de', 'la', 'cultura', 'laboral', 'en', 'Japón', 'Trabajo'];🔵;1;0;0;0.139;0.0
Ofertas Trabajo Content Autocoding Specialist - Barcelona en Barcelona ;0;0;0;0.0;['Ofertas', 'Trabajo', 'Content', 'Autocoding', 'Specialist', '-', 'Barcelona', 'en', 'Barcelona'];;0;0;0;0.0;0.0
Ofertas Trabajo Comercial Rrhh - Barcelona en Barcelona ;0;0;0;0.0;['Ofertas', 'Trabajo', 'Comercial', 'Rrhh', '-', 'Barcelona', 'en', 'Barcelona'];;0;0;0;0.0;0.0
Ofertas Trabajo Enfermero/A Y/O Fisioterapeuta Para Domicilios En Álava - Talent Search People en Otra ;0;0;0;0.0;['Ofertas', 'Trabajo', 'Enfermero/A', 'Y/O', 'Fisioterapeuta', 'Para', 'Domicilios', 'En', 'Álava', '-', 'Talent', 'Search', 'People', 'en', 'Otra'];;0;0;0;0.0;0.0
18 atajos de teclado en Illustrator que mejorarán tu flujo de trabajo  ;0;0;0;0.0;['18', 'atajos', 'de', 'teclado', 'en', 'Illustrator', 'que', 'mejorarán', 'tu', 'flujo', 'de', 'trabajo'];;0;0;0;0.0;0.0
La historia tiene tantas versiones como personas la cuenten;0;0;0;0.0;['La', 'historia', 'tiene', 'tantas', 'versiones', 'como', 'personas', 'la', 'cuenten'];;0;0;1;0.0;0.0
Felicidades por hacer historia;0;0;0;0.0;['Felicidades', 'por', 'hacer', 'historia'];;0;0;1;0.0;0.0
Hombre, en la F1 también corren solo dos coches.😉 Nunca en la historia había habido un campeón de F1 y WEC hasta ahora. A mi lo que acaba de hacer Fernando me parece increíble. ;0;0;1;0.029411764705882353;['Hombre', ',', 'en', 'la', 'F1', 'también', 'corren', 'solo', 'dos', 'coches.😉', 'Nunca', 'en', 'la', 'historia', 'había', 'habido', 'un', 'campeón', 'de', 'F1', 'y', 'WEC', 'hasta', 'ahora', '.', 'A', 'mi', 'lo', 'que', 'acaba', 'de', 'hacer', 'Fernando', 'me', 'parece', 'increíble', '.'];😉;1;0;1;0.01;0.029411764705882353
EE UU encadena el mayor periodo de crecimiento de su historia  vía;0;0;2;0.16666666666666666;['EE', 'UU', 'encadena', 'el', 'mayor', 'periodo', 'de', 'crecimiento', 'de', 'su', 'historia', 'vía'];;0;0;0;0.0;0.16666666666666666
42. Criminales en el mar 🇺🇲 La historia está bien pero hubiese estado mejor en una peli no cómica. ;0;0;0;0.0;['42', '.', 'Criminales', 'en', 'el', 'mar', '🇺🇲', 'La', 'historia', 'está', 'bien', 'pero', 'hubiese', 'estado', 'mejor', 'en', 'una', 'peli', 'no', 'cómica', '.'];;0;0;1;0.0;0.0
Tal parece q salieron de una historia de terror.;0;0;0;0.0;['Tal', 'parece', 'q', 'salieron', 'de', 'una', 'historia', 'de', 'terror', '.'];;0;0;0;0.0;0.0
| Quiénes estéis de acuerdo con el hecho de que hacerse un personaje como Adolf Hitler en RP está: bien podéis darme SB directamente, de verdad os lo digo. Porque me estáis comparando al mayor genocida de la historia con una reina o un emperador. Venga hombre. xd;0;0;2;0.041666666666666664;['|', 'Quiénes', 'estéis', 'de', 'acuerdo', 'con', 'el', 'hecho', 'de', 'que', 'hacerse', 'un', 'personaje', 'como', 'Adolf', 'Hitler', 'en', 'RP', 'está', ':', 'bien', 'podéis', 'darme', 'SB', 'directamente', ',', 'de', 'verdad', 'os', 'lo', 'digo', '.', 'Porque', 'me', 'estáis', 'comparando', 'al', 'mayor', 'genocida', 'de', 'la', 'historia', 'con', 'una', 'reina', 'o', 'un', 'emperador', '.', 'Venga', 'hombre', '.', 'xd'];;0;0;1;0.0;0.041666666666666664
España es... UNAI SIMÓN Y 10 MAS ESP;0;0;4;0.5;['España', 'es', '...', 'UNAI', 'SIMÓN', 'Y', '10', 'MAS', 'ESP'];;0;0;1;0.0;0.5
Se puede decir mas alto, pero no mas claro. Cs a perdido una oportunidad de oro para desmarcarse públicamente de cualquier ideología extremista. Hoy podría gobernar España, junto al PSOE imponiendo sus condiciones y haber aislado a separatistas, nacionalistas y populistas.;0;0;1;0.024390243902439025;['Se', 'puede', 'decir', 'mas', 'alto', ',', 'pero', 'no', 'mas', 'claro', '.', 'Cs', 'a', 'perdido', 'una', 'oportunidad', 'de', 'oro', 'para', 'desmarcarse', 'públicamente', 'de', 'cualquier', 'ideología', 'extremista', '.', 'Hoy', 'podría', 'gobernar', 'España', ',', 'junto', 'al', 'PSOE', 'imponiendo', 'sus', 'condiciones', 'y', 'haber', 'aislado', 'a', 'separatistas', ',', 'nacionalistas', 'y', 'populistas', '.'];;0;0;1;0.0;0.024390243902439025
Primo José como que no lo ve en España, De pronto no en el Barcelona, pero para el Real Madrid de zidane es perfecto, por despliegue en la cancha y recuperación de balón y sería una maravilla cubriendo la espalda de Marcelo y Carvajal;0;0;0;0.0;['Primo', 'José', 'como', 'que', 'no', 'lo', 've', 'en', 'España', ',', 'De', 'pronto', 'no', 'en', 'el', 'Barcelona', ',', 'pero', 'para', 'el', 'Real', 'Madrid', 'de', 'zidane', 'es', 'perfecto', ',', 'por', 'despliegue', 'en', 'la', 'cancha', 'y', 'recuperación', 'de', 'balón', 'y', 'sería', 'una', 'maravilla', 'cubriendo', 'la', 'espalda', 'de', 'Marcelo', 'y', 'Carvajal'];;0;0;1;0.0;0.0
Viva España !! 🙆 ;0;2;0;0.0;['Viva', 'España', '!', '!', '🙆'];🙆;1;0;0;0.092;2.0
Majestad: el próximo 30 de junio, consagre usted España al Sagrado Corazón via ;0;0;0;0.0;['Majestad', ':', 'el', 'próximo', '30', 'de', 'junio', ',', 'consagre', 'usted', 'España', 'al', 'Sagrado', 'Corazón', 'via'];;0;0;1;0.0;0.0
Terraprim es el Ampurdán y Cataluña es España.;0;0;0;0.0;['Terraprim', 'es', 'el', 'Ampurdán', 'y', 'Cataluña', 'es', 'España', '.'];;0;0;1;0.0;0.0
Ahora, mañana China y España salen mañana a darse la mano, empatan y ambas selecciones clasifican con 4 puntos. El Grupo B no cuenta. FIFAWWC;0;0;1;0.04;['Ahora', ',', 'mañana', 'China', 'y', 'España', 'salen', 'mañana', 'a', 'darse', 'la', 'mano', ',', 'empatan', 'y', 'ambas', 'selecciones', 'clasifican', 'con', '4', 'puntos', '.', 'El', 'Grupo', 'B', 'no', 'cuenta', '.', 'FIFAWWC'];;0;0;1;0.0;0.04
📣 10 delicias que evidencian la riqueza gastronómica de España ;0;0;0;0.0;['📣', '10', 'delicias', 'que', 'evidencian', 'la', 'riqueza', 'gastronómica', 'de', 'España'];📣;1;0;0;0.182;0.0
rugby se ha proclamado campeón de las España Seven Series. ;0;0;0;0.0;['rugby', 'se', 'ha', 'proclamado', 'campeón', 'de', 'las', 'España', 'Seven', 'Series', '.'];;0;0;1;0.0;0.0
Abuchean a una concejal de Vox por jurar el cargo diciendo el nombre de San Juan de Alicante en español ;0;0;0;0.0;['Abuchean', 'a', 'una', 'concejal', 'de', 'Vox', 'por', 'jurar', 'el', 'cargo', 'diciendo', 'el', 'nombre', 'de', 'San', 'Juan', 'de', 'Alicante', 'en', 'español'];;0;0;1;0.0;0.0
ÁBALOS Que asuma su papel: Debería reflexionar y sobre todo en el horizonte de una investidura para España, donde creo que lo importante es que el Gobierno de España sea un gobierno sin ataduras.;0;0;1;0.029411764705882353;['ÁBALOS', 'Que', 'asuma', 'su', 'papel', ':', 'Debería', 'reflexionar', 'y', 'sobre', 'todo', 'en', 'el', 'horizonte', 'de', 'una', 'investidura', 'para', 'España', ',', 'donde', 'creo', 'que', 'lo', 'importante', 'es', 'que', 'el', 'Gobierno', 'de', 'España', 'sea', 'un', 'gobierno', 'sin', 'ataduras', '.'];;0;0;1;0.0;0.029411764705882353
Cataluña se va a independizar. No cabe ninguna duda. El intervencionismo internacional al final lo provocará. Lo único que queda es que devuelva hasta el último céntimo de lo que le dimos el resto de España, cuando le construímos el primer ferrocarril, la primera red eléctrica,;0;0;0;0.0;['Cataluña', 'se', 'va', 'a', 'independizar', '.', 'No', 'cabe', 'ninguna', 'duda', '.', 'El', 'intervencionismo', 'internacional', 'al', 'final', 'lo', 'provocará', '.', 'Lo', 'único', 'que', 'queda', 'es', 'que', 'devuelva', 'hasta', 'el', 'último', 'céntimo', 'de', 'lo', 'que', 'le', 'dimos', 'el', 'resto', 'de', 'España', ',', 'cuando', 'le', 'construímos', 'el', 'primer', 'ferrocarril', ',', 'la', 'primera', 'red', 'eléctrica', ','];;0;0;1;0.0;0.0
Operación blanqueo a C’s ;0;0;0;0.0;['Operación', 'blanqueo', 'a', 'C', '’', 's'];;0;0;0;0.0;0.0
Bueno, al menos no tuve una operacion JAJJAJAJAJAJJA;0;0;1;0.125;['Bueno', ',', 'al', 'menos', 'no', 'tuve', 'una', 'operacion', 'JAJJAJAJAJAJJA'];;0;0;0;0.0;0.125
La compleja operación salida del Real Madrid ;0;0;0;0.0;['La', 'compleja', 'operación', 'salida', 'del', 'Real', 'Madrid'];;0;0;0;0.0;0.0
Que orgullo que la operación la inicia una mujer, gracias mi Eliii! ;0;1;0;0.0;['Que', 'orgullo', 'que', 'la', 'operación', 'la', 'inicia', 'una', 'mujer', ',', 'gracias', 'mi', 'Eliii', '!'];;0;0;0;0.0;1.0
yo hice la operación cancelame también;0;0;0;0.0;['yo', 'hice', 'la', 'operación', 'cancelame', 'también'];;0;0;0;0.0;0.0
Operación Salida o todo puede ser un fracaso;0;0;0;0.0;['Operación', 'Salida', 'o', 'todo', 'puede', 'ser', 'un', 'fracaso'];;0;0;0;0.0;0.0
RED: Gobierno anuncia la incorporación de 183 buses eléctricos a la flota tras seis meses de operación  ;0;0;1;0.058823529411764705;['RED', ':', 'Gobierno', 'anuncia', 'la', 'incorporación', 'de', '183', 'buses', 'eléctricos', 'a', 'la', 'flota', 'tras', 'seis', 'meses', 'de', 'operación'];;0;0;1;0.0;0.058823529411764705
Pero la gente dice que lo que tienes en la cabeza es una peluca, que perdiste todo el cabello en la operación de cambio extremo ??;0;0;0;0.0;['Pero', 'la', 'gente', 'dice', 'que', 'lo', 'que', 'tienes', 'en', 'la', 'cabeza', 'es', 'una', 'peluca', ',', 'que', 'perdiste', 'todo', 'el', 'cabello', 'en', 'la', 'operación', 'de', 'cambio', 'extremo', '?', '?'];;0;0;1;0.0;0.0
🔊 Podolski: “La operación ha ido bien, pero la recuperación necesitará tiempo. Espero estar mejor pronto. No olvidéis que siempre he sido un luchador” ;0;0;0;0.0;['🔊', 'Podolski', ':', '“', 'La', 'operación', 'ha', 'ido', 'bien', ',', 'pero', 'la', 'recuperación', 'necesitará', 'tiempo', '.', 'Espero', 'estar', 'mejor', 'pronto', '.', 'No', 'olvidéis', 'que', 'siempre', 'he', 'sido', 'un', 'luchador', '”'];🔊;1;0;1;0.096;0.0
GOOOOOOL DEL RECRE !!! VAMOS OSTIA! Tenéis a media Andalucía detrás;0;4;5;0.45454545454545453;['GOOOOOOL', 'DEL', 'RECRE', '!', '!', '!', 'VAMOS', 'OSTIA', '!', 'Tenéis', 'a', 'media', 'Andalucía', 'detrás'];;0;0;0;0.0;4.454545454545454
Las mentiras de la sangre  vía de Andalucía;0;0;0;0.0;['Las', 'mentiras', 'de', 'la', 'sangre', 'vía', 'de', 'Andalucía'];;0;0;0;0.0;0.0
El vertiginoso viraje de Ciudadanos en Andalucía en 5 escenas: de apoyar al PSOE a firmar con la ultraderecha  vía;0;0;1;0.05;['El', 'vertiginoso', 'viraje', 'de', 'Ciudadanos', 'en', 'Andalucía', 'en', '5', 'escenas', ':', 'de', 'apoyar', 'al', 'PSOE', 'a', 'firmar', 'con', 'la', 'ultraderecha', 'vía'];;0;0;1;0.0;0.05
Antonio Maíllo deja su escaño y la coordinación de IU Andalucía y solicita su reingreso como profesor de Latín  via;0;0;1;0.05;['Antonio', 'Maíllo', 'deja', 'su', 'escaño', 'y', 'la', 'coordinación', 'de', 'IU', 'Andalucía', 'y', 'solicita', 'su', 'reingreso', 'como', 'profesor', 'de', 'Latín', 'via'];;0;0;1;0.0;0.05
El líder de IU Andalucía, Antonio Maíllo, deja su escaño y la política para volver a ser profesor de Latín ;0;0;1;0.05;['El', 'líder', 'de', 'IU', 'Andalucía', ',', 'Antonio', 'Maíllo', ',', 'deja', 'su', 'escaño', 'y', 'la', 'política', 'para', 'volver', 'a', 'ser', 'profesor', 'de', 'Latín'];;0;0;1;0.0;0.05
Pésima noticia para Andalucía La marcha de Maille ;0;0;0;0.0;['Pésima', 'noticia', 'para', 'Andalucía', 'La', 'marcha', 'de', 'Maille'];;0;0;0;0.0;0.0
40 años el psoe en Andalucía dándole oportunidades;0;0;0;0.0;['40', 'años', 'el', 'psoe', 'en', 'Andalucía', 'dándole', 'oportunidades'];;0;0;1;0.0;0.0
DIPUTADOS U.PODEMOS Andalucía: 17 Madrid: 7 Baleares: 6 Aragón: 5 Asturias: 4 Canarias: 4 Extremadura: 4 La Rioja: 2 Murcia: 2 Navarra: 2 Castilla-León: 1 Castilla-LaMancha: 0 Cantabria: 0 En estos meses SÓLO vi críticas a Andalucía ...y al final es quien tiene el mejor dato ;0;0;3;0.06521739130434782;['DIPUTADOS', 'U.PODEMOS', 'Andalucía', ':', '17', 'Madrid', ':', '7', 'Baleares', ':', '6', 'Aragón', ':', '5', 'Asturias', ':', '4', 'Canarias', ':', '4', 'Extremadura', ':', '4', 'La', 'Rioja', ':', '2', 'Murcia', ':', '2', 'Navarra', ':', '2', 'Castilla-León', ':', '1', 'Castilla-LaMancha', ':', '0', 'Cantabria', ':', '0', 'En', 'estos', 'meses', 'SÓLO', 'vi', 'críticas', 'a', 'Andalucía', '...', 'y', 'al', 'final', 'es', 'quien', 'tiene', 'el', 'mejor', 'dato'];;0;0;1;0.0;0.06521739130434782
Es que lo de Hervias.. y eso que dicen que es el cerebro de Cs.;0;0;0;0.0;['Es', 'que', 'lo', 'de', 'Hervias..', 'y', 'eso', 'que', 'dicen', 'que', 'es', 'el', 'cerebro', 'de', 'Cs', '.'];;0;0;1;0.0;0.0
Efectivamente Elecciones Andaluzas/ 584.040 votos Elecciones Generales Andalucía/ : 651.160 votos;0;0;0;0.0;['Efectivamente', 'Elecciones', 'Andaluzas/', '584.040', 'votos', 'Elecciones', 'Generales', 'Andalucía/', ':', '651.160', 'votos'];;0;0;1;0.0;0.0
Hoy tocó ruta de senderismo. Asturias Tazones DonBosco ProyectoNatura leonesp ;0;0;0;0.0;['Hoy', 'tocó', 'ruta', 'de', 'senderismo', '.', 'Asturias', 'Tazones', 'DonBosco', 'ProyectoNatura', 'leonesp'];;0;0;1;0.0;0.0
Finde de ⛰🌳 . . . . . . . . . . . . NonFilters SierraDeMaría LosVélez Andalucía Senderismo Hiking Friends Traveling en Parque Natural de María Los Vélez ;0;0;0;0.0;['Finde', 'de', '⛰🌳', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'NonFilters', 'SierraDeMaría', 'LosVélez', 'Andalucía', 'Senderismo', 'Hiking', 'Friends', 'Traveling', 'en', 'Parque', 'Natural', 'de', 'María', 'Los', 'Vélez'];⛰ 🌳;2;0;0;0.0;0.0
benditas excursiones de biología ft senderismo ;0;0;0;0.0;['benditas', 'excursiones', 'de', 'biología', 'ft', 'senderismo'];;0;0;1;0.0;0.0
Senderismo Universidad Popular de Albacete. Hasta el curso que viene. Felices vacaciones!;0;1;0;0.0;['Senderismo', 'Universidad', 'Popular', 'de', 'Albacete', '.', 'Hasta', 'el', 'curso', 'que', 'viene', '.', 'Felices', 'vacaciones', '!'];;0;0;1;0.0;1.0
Imágenes de la Ruta del día 15/06/19, de Senderismo por la SierraDeGuara Huesca CanariasClimb YoSoyDeCanariasClimb en Sierra de Guara ;0;0;0;0.0;['Imágenes', 'de', 'la', 'Ruta', 'del', 'día', '15/06/19', ',', 'de', 'Senderismo', 'por', 'la', 'SierraDeGuara', 'Huesca', 'CanariasClimb', 'YoSoyDeCanariasClimb', 'en', 'Sierra', 'de', 'Guara'];;0;0;1;0.0;0.0
7 Rutas de senderismo en Castellón provincia ;0;0;0;0.0;['7', 'Rutas', 'de', 'senderismo', 'en', 'Castellón', 'provincia'];;0;0;0;0.0;0.0
"YOGA &amp; SENDERISMO EN PICOS DE EUROPA ";0;0;6;0.8571428571428571;"['YOGA', '&', 'amp', ';', 'SENDERISMO', 'EN', 'PICOS', 'DE', 'EUROPA']";;0;0;0;0.0;0.8571428571428571
"Tan efímera la vida,tan corta Hoy iré a El Ávila Un poquito de senderismo no hace nada mal. Los hierbajos de hace poco han renacido y se les nota el verde en las muy pequeñas hojas;el agua del riachuelo corre con mas fuerza;los pájaros andan porái(vienen a mi casa a cada rato)";0;0;0;0.0;"['Tan', 'efímera', 'la', 'vida', ',', 'tan', 'corta', 'Hoy', 'iré', 'a', 'El', 'Ávila', 'Un', 'poquito', 'de', 'senderismo', 'no', 'hace', 'nada', 'mal', '.', 'Los', 'hierbajos', 'de', 'hace', 'poco', 'han', 'renacido', 'y', 'se', 'les', 'nota', 'el', 'verde', 'en', 'las', 'muy', 'pequeñas', 'hojas', ';', 'el', 'agua', 'del', 'riachuelo', 'corre', 'con', 'mas', 'fuerza', ';', 'los', 'pájaros', 'andan', 'porái', '(', 'vienen', 'a', 'mi', 'casa', 'a', 'cada', 'rato', ')']";;0;0;1;0.0;0.0
¿Preparad@ para la marcha senderista Nocturna Bandolera? 🌌 🚶‍♀️🚶‍♂️ 🏁 El próximo 5 de julio salida desde Gambrinus a las 22:00 horas con un recorrido de 14kms. Más info:  Amontíllate Montilla deporte Senderismo ;0;0;0;0.0;['¿Preparad', '@', 'para', 'la', 'marcha', 'senderista', 'Nocturna', 'Bandolera', '?', '🌌', '🚶\u200d♀️🚶\u200d♂️', '🏁', 'El', 'próximo', '5', 'de', 'julio', 'salida', 'desde', 'Gambrinus', 'a', 'las', '22:00', 'horas', 'con', 'un', 'recorrido', 'de', '14kms', '.', 'Más', 'info', ':', 'Amontíllate', 'Montilla', 'deporte', 'Senderismo'];🌌 🚶 ♀ 🚶 ♂ 🏁;6;0;1;0.0;0.0
Soñé que aprobaba los 100 Mt en natación .. Por favor que así sea 😭;0;0;0;0.0;['Soñé', 'que', 'aprobaba', 'los', '100', 'Mt', 'en', 'natación', '..', 'Por', 'favor', 'que', 'así', 'sea', '😭'];😭;1;0;0;0.136;0.0
